📺央视频道,#genre#
广东卫视,https://iptv.luas.edu.cn/liverespath/57e80ee85ec1f4e523e1bca55f5a676abd292db8/0ff9a42344-0-0-0eb4f8fe53cdbc02d1db696ecc425752/index.m3u8
广东卫视,http://61.182.33.218:8000/hls/23/index.m3u8

大湾区卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
大湾区卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226442/index.m3u8
大湾区卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
大湾区卫视,http://61.140.134.130:808/hls/118/index.m3u8
大湾区卫视,http://219.137.231.13:8081/hls/23/index.m3u8
大湾区卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8


深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001342/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
深圳卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001029/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
深圳卫视,http://61.182.33.218:8000/hls/21/index.m3u8

广西卫视,http://123.184.70.100:801/hls/64/index.m3u8
广西卫视,http://27.185.2.92:9901/hls/50/index.m3u8
广西卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001054/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广西卫视,http://61.182.33.218:8000/hls/34/index.m3u8

东南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226341/index.m3u8
东南卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
东南卫视,http://61.182.33.218:8000/hls/33/index.m3u8

厦门卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/ott.mobaibox.com/PLTV/3/224/3221227604/index.m3u8
厦门卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
厦门卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6
厦门卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
厦门卫视,ttps://iptv.luas.edu.cn/liverespath/151ef24b315bb7709d1a2f7a35d260932c6e9eb5/5c5bb21675-0-0-801ffebe6fb4a4e6c1274a991f5ba12f/index.m3u8

云南卫视,http://123.184.70.100:801/hls/235/index.m3u8
云南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
云南卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
云南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226444/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
云南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
云南卫视,http://58.19.38.233:8888/newlive/live/hls/27/live.m3u8

贵州卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226474/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001048/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://1.30.18.218:20080/hls/70/index.m3u8
贵州卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3

四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://222.215.98.89:60033/tsfile/live/56591_1.m3u8
四川卫视,http://117.174.81.63:50080/newlive/live/hls/16/live.m3u8
四川卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001036/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3
四川卫视,http://61.182.33.218:8000/hls/29/index.m3u8

康巴卫视,http://222.215.98.89:60033/tsfile/live/56582_1.m3u8
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
康巴卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266002/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266002&livemode=1&stbId=3
康巴卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw3423902933_-437655574/ott.mobaibox.com/PLTV/3/224/3221227645/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
康巴卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001313/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

陕西卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001062/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226457/index.m3u8
陕西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2360314992_451435426/ott.mobaibox.com/PLTV/3/224/3221227583/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
陕西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://61.182.33.218:8000/hls/36/index.m3u8

农林卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://110.72.85.1:808/hls/18/index.m3u8
农林卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000046/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000046&livemode=1&stbId=3

甘肃卫视,http://1.30.18.218:20080/hls/73/index.m3u8
甘肃卫视,http://221.2.146.228:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001059/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
甘肃卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
甘肃卫视,http://61.182.33.218:8000/hls/39/index.m3u8

海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226465/index.m3u8
海南卫视,http://123.184.70.100:801/hls/65/index.m3u8
海南卫视,http://119.62.35.227:9901/tsfile/live/1003_1.m3u8
海南卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3


宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宁夏卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8



新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://36.96.38.246:8888/newlive/live/hls/38/live.m3u8
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8
新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8
新疆卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001047/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8


青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3
青海卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226323/index.m3u8
青海卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001033/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
青海卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3
青海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8

安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安多卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001311/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安多卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8

三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http://222.189.51.62:8888/newlive/live/hls/49/live.m3u8
三沙卫视,http://lhq-cctv.8866.org:18181/tsfile/live/1010_1.m3u8


西藏卫视,http://47.115.231.242/tv/live/xz.php?token=pA1iL2aL8zY5rQ0z&id=ws
西藏卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西藏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226433/index.m3u8
西藏卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=3
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8


兵团卫视,http://test5.btzx.com.cn/live/2023bt.stream/chunklist_w285138536.m3u8
兵团卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226439/index.m3u8
兵团卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001304/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266005&livemode=1&stbId=3

海峡卫视,http://110.72.66.147:808/hls/72/index.m3u8
海峡卫视,http://110.72.79.234:808/hls/72/index.m3u8
海峡卫视,http://110.72.61.225:8181/tsfile/live/0150_1.m3u8
海峡卫视,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156424

荔枝台,http://glive.grtn.cn/live/lizhi.m3u8

星空卫视,http://110.72.66.147:808/hls/60/index.m3u8
星空卫视,http://171.38.64.245:8181/tsfile/live/1004_1.m3u8
星空卫视,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=683118
星空卫视,http://210.210.155.37/x6bnqe/s/s94/index2.m3u8

人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,https://epg.pw/stream/99980f8e82d6d4111c77f2fe961013e7d1ee153a55c7a9be69cfa17143933fd1.m3u8
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8

天津卫视,http://123.184.70.100:801/hls/28/index.m3u8
浙江卫视,http://123.184.70.100:801/hls/29/index.m3u8
北京卫视,http://123.184.70.100:801/hls/30/index.m3u8
兵团卫视,http://123.184.70.100:801/hls/31/index.m3u8
甘肃卫视,http://123.184.70.100:801/hls/32/index.m3u8
广东卫视,http://123.184.70.100:801/hls/33/index.m3u8
重庆卫视,http://123.184.70.100:801/hls/34/index.m3u8
湖南卫视,http://123.184.70.100:801/hls/35/index.m3u8
深圳卫视,http://123.184.70.100:801/hls/36/index.m3u8
贵州卫视,http://123.184.70.100:801/hls/37/index.m3u8
河北卫视,http://123.184.70.100:801/hls/38/index.m3u8
黑龙江卫视,http://123.184.70.100:801/hls/39/index.m3u8
湖北卫视,http://123.184.70.100:801/hls/40/index.m3u8
吉林卫视,http://123.184.70.100:801/hls/41/index.m3u8
江西卫视,http://123.184.70.100:801/hls/43/index.m3u8
山东卫视,http://123.184.70.100:801/hls/44/index.m3u8
四川卫视,http://123.184.70.100:801/hls/45/index.m3u8
东方卫视,http://123.184.70.100:801/hls/61/index.m3u8
江苏卫视,http://123.184.70.100:801/hls/62/index.m3u8
东南卫视,http://123.184.70.100:801/hls/63/index.m3u8
广西卫视,http://123.184.70.100:801/hls/64/index.m3u8
海南卫视,http://123.184.70.100:801/hls/65/index.m3u8
河南卫视,http://123.184.70.100:801/hls/66/index.m3u8
安徽卫视,http://123.184.70.100:801/hls/67/index.m3u8
宁夏卫视,http://123.184.70.100:801/hls/68/index.m3u8

北京卫视,http://123.184.70.100:801/hls/124/index.m3u8
天津卫视,http://123.184.70.100:801/hls/125/index.m3u8
湖南卫视,http://123.184.70.100:801/hls/126/index.m3u8
浙江卫视,http://123.184.70.100:801/hls/127/index.m3u8
深圳卫视,http://123.184.70.100:801/hls/131/index.m3u8
黑龙江卫视,http://123.184.70.100:801/hls/132/index.m3u8
吉林卫视,http://123.184.70.100:801/hls/133/index.m3u8
山东卫视,http://123.184.70.100:801/hls/134/index.m3u8
山西卫视,http://123.184.70.100:801/hls/135/index.m3u8
广东卫视,http://123.184.70.100:801/hls/136/index.m3u8
广西卫视,http://123.184.70.100:801/hls/137/index.m3u8
湖北卫视,http://123.184.70.100:801/hls/138/index.m3u8
江西卫视,http://123.184.70.100:801/hls/139/index.m3u8
河北卫视,http://123.184.70.100:801/hls/140/index.m3u8
河南卫视,http://123.184.70.100:801/hls/141/index.m3u8
四川卫视,http://123.184.70.100:801/hls/142/index.m3u8



江苏卫视,http://1.30.18.218:20080/hls/45/index.m3u8
湖南卫视,http://1.30.18.218:20080/hls/46/index.m3u8
河南卫视,http://1.30.18.218:20080/hls/47/index.m3u8
浙江卫视,http://1.30.18.218:20080/hls/48/index.m3u8
湖北卫视,http://1.30.18.218:20080/hls/49/index.m3u8
东方卫视,http://1.30.18.218:20080/hls/50/index.m3u8
北京卫视,http://1.30.18.218:20080/hls/52/index.m3u8
天津卫视,http://1.30.18.218:20080/hls/53/index.m3u8
黑龙江卫视,http://1.30.18.218:20080/hls/54/index.m3u8
吉林卫视,http://1.30.18.218:20080/hls/55/index.m3u8
辽宁卫视,http://1.30.18.218:20080/hls/56/index.m3u8
深圳卫视,http://1.30.18.218:20080/hls/57/index.m3u8
河北卫视,http://1.30.18.218:20080/hls/58/index.m3u8
广东卫视,http://1.30.18.218:20080/hls/59/index.m3u8
山西卫视,http://1.30.18.218:20080/hls/60/index.m3u8
陕西卫视,http://1.30.18.218:20080/hls/61/index.m3u8
江西卫视,http://1.30.18.218:20080/hls/62/index.m3u8
山东卫视,http://1.30.18.218:20080/hls/63/index.m3u8
安徽卫视,http://1.30.18.218:20080/hls/64/index.m3u8
四川卫视,http://1.30.18.218:20080/hls/65/index.m3u8
重庆卫视,http://1.30.18.218:20080/hls/66/index.m3u8
东南卫视,http://1.30.18.218:20080/hls/67/index.m3u8
兵团卫视,http://1.30.18.218:20080/hls/68/index.m3u8
广西卫视,http://1.30.18.218:20080/hls/69/index.m3u8
贵州卫视,http://1.30.18.218:20080/hls/70/index.m3u8
云南卫视,http://1.30.18.218:20080/hls/71/index.m3u8
宁夏卫视,http://1.30.18.218:20080/hls/72/index.m3u8
甘肃卫视,http://1.30.18.218:20080/hls/73/index.m3u8
青海卫视,http://1.30.18.218:20080/hls/74/index.m3u8
新疆卫视,http://1.30.18.218:20080/hls/75/index.m3u8
西藏卫视,http://1.30.18.218:20080/hls/76/index.m3u8
海南卫视,http://1.30.18.218:20080/hls/77/index.m3u8
三沙卫视,http://1.30.18.218:20080/hls/78/index.m3u8

湖南卫视,http://27.185.2.92:9901/hls/30/index.m3u8
浙江卫视,http://27.185.2.92:9901/hls/31/index.m3u8
江苏卫视,http://27.185.2.92:9901/hls/32/index.m3u8
安徽卫视,http://27.185.2.92:9901/hls/33/index.m3u8
北京卫视,http://27.185.2.92:9901/hls/34/index.m3u8
天津卫视,http://27.185.2.92:9901/hls/35/index.m3u8
辽宁卫视,http://27.185.2.92:9901/hls/36/index.m3u8
山东卫视,http://27.185.2.92:9901/hls/37/index.m3u8
云南卫视,http://27.185.2.92:9901/hls/38/index.m3u8
河南卫视,http://27.185.2.92:9901/hls/39/index.m3u8
黑龙江卫视,http://27.185.2.92:9901/hls/40/index.m3u8
四川卫视,http://27.185.2.92:9901/hls/41/index.m3u8
江西卫视,http://27.185.2.92:9901/hls/42/index.m3u8
贵州卫视,http://27.185.2.92:9901/hls/43/index.m3u8
深圳卫视,http://27.185.2.92:9901/hls/44/index.m3u8
河北卫视,http://27.185.2.92:9901/hls/17/index.m3u8
湖北卫视,http://27.185.2.92:9901/hls/45/index.m3u8
东方卫视,http://27.185.2.92:9901/hls/46/index.m3u8
重庆卫视,http://27.185.2.92:9901/hls/47/index.m3u8
东南卫视,http://27.185.2.92:9901/hls/48/index.m3u8
广东卫视,http://27.185.2.92:9901/hls/49/index.m3u8
吉林卫视,http://27.185.2.92:9901/hls/51/index.m3u8
陕西卫视,http://27.185.2.92:9901/hls/52/index.m3u8
山西卫视,http://27.185.2.92:9901/hls/53/index.m3u8
内蒙古卫视,http://27.185.2.92:9901/hls/54/index.m3u8
青海卫视,http://27.185.2.92:9901/hls/55/index.m3u8
宁夏卫视,http://27.185.2.92:9901/hls/57/index.m3u8
西藏卫视,http://27.185.2.92:9901/hls/58/index.m3u8

东方卫视,http://123.184.70.100:801/hls/61/index.m3u8
江苏卫视,http://123.184.70.100:801/hls/62/index.m3u8
东南卫视,http://123.184.70.100:801/hls/63/index.m3u8
广西卫视,http://123.184.70.100:801/hls/64/index.m3u8
海南卫视,http://123.184.70.100:801/hls/65/index.m3u8
河南卫视,http://123.184.70.100:801/hls/66/index.m3u8
安徽卫视,http://123.184.70.100:801/hls/67/index.m3u8
宁夏卫视,http://123.184.70.100:801/hls/68/index.m3u8
北京卫视,http://123.184.70.100:801/hls/124/index.m3u8
天津卫视,http://123.184.70.100:801/hls/125/index.m3u8
湖南卫视,http://123.184.70.100:801/hls/126/index.m3u8
浙江卫视,http://123.184.70.100:801/hls/127/index.m3u8
深圳卫视,http://123.184.70.100:801/hls/131/index.m3u8
黑龙江卫视,http://123.184.70.100:801/hls/132/index.m3u8
吉林卫视,http://123.184.70.100:801/hls/133/index.m3u8
山西卫视,http://123.184.70.100:801/hls/135/index.m3u8
广东卫视,http://123.184.70.100:801/hls/136/index.m3u8
广西卫视,http://123.184.70.100:801/hls/137/index.m3u8
湖北卫视,http://123.184.70.100:801/hls/138/index.m3u8
江西卫视,http://123.184.70.100:801/hls/139/index.m3u8
河北卫视,http://123.184.70.100:801/hls/140/index.m3u8
河南卫视,http://123.184.70.100:801/hls/141/index.m3u8
四川卫视,http://123.184.70.100:801/hls/142/index.m3u8
贵州卫视,http://123.184.70.100:801/hls/227/index.m3u8
东南卫视,http://123.184.70.100:801/hls/233/index.m3u8
青海卫视,http://123.184.70.100:801/hls/234/index.m3u8
云南卫视,http://123.184.70.100:801/hls/235/index.m3u8
陕西卫视,http://123.184.70.100:801/hls/236/index.m3u8
内蒙古卫视,http://123.184.70.100:801/hls/237/index.m3u8

辽宁卫视,http://124.94.193.109:9902/tsfile/live/0121_1.m3u8
北京卫视,http://124.94.193.109:9902/tsfile/live/0122_1.m3u8
天津卫视,http://124.94.193.109:9902/tsfile/live/0135_1.m3u8
浙江卫视,http://124.94.193.109:9902/tsfile/live/0124_1.m3u8
江苏卫视,http://124.94.193.109:9902/tsfile/live/0127_1.m3u8
安徽卫视,http://124.94.193.109:9902/tsfile/live/0130_1.m3u8
贵州卫视,http://124.94.193.109:9902/tsfile/live/0120_1.m3u8
山东卫视,http://124.94.193.109:9902/tsfile/live/0131_1.m3u8
山西卫视,http://124.94.193.109:9902/tsfile/live/0118_1.m3u8
广东卫视,http://124.94.193.109:9902/tsfile/live/0125_1.m3u8
广西卫视,http://124.94.193.109:9902/tsfile/live/0113_1.m3u8
湖北卫视,http://124.94.193.109:9902/tsfile/live/0132_1.m3u8
湖南卫视,http://124.94.193.109:9902/tsfile/live/0128_1.m3u8
江西卫视,http://124.94.193.109:9902/tsfile/live/0138_1.m3u8
河北卫视,http://124.94.193.109:9902/tsfile/live/0117_1.m3u8
河南卫视,http://124.94.193.109:9902/tsfile/live/0139_1.m3u8
四川卫视,http://124.94.193.109:9902/tsfile/live/0123_1.m3u8
重庆卫视,http://124.94.193.109:9902/tsfile/live/0142_1.m3u8
东南卫视,http://124.94.193.109:9902/tsfile/live/0137_1.m3u8
青海卫视,http://124.94.193.109:9902/tsfile/live/0140_1.m3u8
云南卫视,http://124.94.193.109:9902/tsfile/live/0119_1.m3u8
陕西卫视,http://124.94.193.109:9902/tsfile/live/0136_1.m3u8
内蒙古卫视,http://124.94.193.109:9902/tsfile/live/0109_1.m3u8
宁夏卫视,http://124.94.193.109:9902/tsfile/live/0112_1.m3u8
吉林卫视,http://124.94.193.109:9902/tsfile/live/0116_1.m3u8
新疆卫视,http://124.94.193.109:9902/tsfile/live/0110_1.m3u8
